id,banco,tarjeta,restaurante,descuento_valor,descuento_tipo,descuento_texto,dias_validos,horario_inicio,horario_fin,valido_desde,valido_hasta,ubicacion,ciudad,locales,compra_minima,tope_descuento,restricciones_texto,online,presencial,fecha_scrape,url_fuente,imagen_url,logo_url,direccion,activo,tags,descripcion
banchile_d1603c53-c88c-40f7-a5d7-d0208f0c6cba,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Sherpa Grill & Bar,20,porcentaje,20%; dto.,"martes, jueves, miercoles",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,Región Metropolitana,0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del,False,False,2026-03-13T12:28:56.122209,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/sherpa-grill-and-bar,https://assets.bancochile.cl/uploads/000/077/356/0646d817-3f40-4075-adb9-4738c15ee549/original/banner-web-Sherpa-Grill-_-Bar.jpg,https://assets.bancochile.cl/uploads/000/077/355/978a69f0-d369-4ead-8cff-858d8b3d549d/original/logoweb-Sherpa-Grill-_-Bar.jpg,Av. Echeñique #6315,True,"metropolitana de santiago, martes, jueves, miercoles, la reina",
banchile_d55f4f49-c45c-4c5b-a9a9-bef53be531ce,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Madero Lounge,20,porcentaje,20%; dto.,jueves,,,30 de junio de 2026,30 de junio de 2026,biobío,,Región de Biobío,0,0,"Promoción válida hasta el 30 de junio de 2026. pagando con Tarjetas de Crédito y Débito VISA del Banco de Chile y Banco Edwards. Tope de descuento máximo $50.000 por mesa. No incluye propinas, happy hours, menús ni cigarrillos. Descuento no acumulable con otras promociones. Descuento es de exclusiva",False,False,2026-03-13T12:28:56.122255,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/madero-lounge,https://assets.bancochile.cl/uploads/000/076/885/c52f1598-a609-4f48-b1d3-d47a34b0f15d/original/MADERO_LOUNGE.jpg,https://assets.bancochile.cl/uploads/000/042/497/6699865e-2992-43ec-a3fa-eb4f811797bb/original/logo-web-MADERO-LOUNGE.jpg,Pedro de Valdivia #1317,True,"descuentos-regiones, jueves, concepción, biobío, planes",
banchile_d8d8b016-a883-435e-86d3-d31a44ab8c10,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Akami Sushi Bar,15,porcentaje,15%; dto.,"lunes, martes, jueves, miercoles",,,31 de marzo de 2026,31 de marzo de 2026,ñuble,,Región de Ñuble,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122303,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/akami-sushi-bar,https://assets.bancochile.cl/uploads/000/047/528/36200325-88d0-4a82-af02-01081958a136/original/banner-web-Akami-Sushi-Bar.jpg,https://assets.bancochile.cl/uploads/000/047/527/a02279a4-e084-4142-9b13-f233cc2fa6e3/original/logo-web-Akami-Sushi-Bar.jpg,Av. OHiggins #1650,True,"lunes, martes, jueves, miercoles, chillán, ñuble, segmentado",
banchile_d90f6ee6-7eef-44c4-a019-ad66992fbb88,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",YADO BY ASIA,20,porcentaje,20%; dto.,martes,,,31 de marzo de 2026,31 de marzo de 2026,tarapacá,,Región de Tarapacá,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del,False,False,2026-03-13T12:28:56.122339,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/yado-by-asia,https://assets.bancochile.cl/uploads/000/055/848/ffa4ba8d-86f5-4e00-85a1-a1499d4ebe07/original/banner-web-YADO-BY-ASIA.jpg,https://assets.bancochile.cl/uploads/000/055/847/594611bd-8ed6-4f7c-b450-8671049a91af/original/logo-web-YADO-BY-ASIA.jpg,Tomas Bonilla #815,True,"martes, iquique, tarapacá",
banchile_deb68c0e-35f1-452a-aed5-443919409b8f,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",CARAMAGNOLA,20,porcentaje,20%; dto.,"viernes, domingo, sabado, lunes, martes, jueves, miercoles",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,"Región Metropolitana, Región Metropolitana, Región Metropolitana",0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del,False,False,2026-03-13T12:28:56.122387,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/caramagnola,https://assets.bancochile.cl/uploads/000/077/418/7c9b6c55-8268-44ed-89a2-bce6bb37ffd1/original/banner-web-maqueta-CARAMAGNOLA.jpg,https://assets.bancochile.cl/uploads/000/077/417/64c66631-0e62-400f-9085-ebc2bdafcf51/original/logo-web-maqueta-CARAMAGNOLA.jpg,Bilbao #2704,True,"metropolitana de santiago, providencia, viernes, domingo, sabado, lunes, martes, jueves, miercoles, la reina, segmentado",
banchile_88f0566b-b051-4cbc-bd1a-dfb99b8dad56,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",PARRILLA EL GALPÓN,20,porcentaje,20%; dto.,viernes,,,31 de marzo de 2026,31 de marzo de 2026,los lagos,,De los Lagos,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122425,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/parrilla-el-galpon,https://assets.bancochile.cl/uploads/000/027/731/167e1481-8db0-4440-89cf-238b5fd8adc5/original/banner-web-PARRILLA-EL-GALP_N.jpg,https://assets.bancochile.cl/uploads/000/027/730/cebc20fa-82b0-4502-81f1-5a401d1c960c/original/logo-web-PARRILLA-EL-GALP_N.jpg,Lord Cochrane #816,True,"viernes, los lagos, osorno, sabados, segmentado",
banchile_8d8a4db0-59f3-490d-94d7-9b5e55250c4d,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",SUSHI THAI,20,porcentaje,20%; dto.,lunes,,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,RM,0,0,Promoción válida hasta el 30 de junio de 2026.  Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del,False,True,2026-03-13T12:28:56.122456,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/sushi-thai,https://assets.bancochile.cl/uploads/000/076/895/413e1bfe-596a-466e-a034-0ee9c5ffe8ef/original/SUSHI_THAI.jpg,https://assets.bancochile.cl/uploads/000/026/785/42a788a3-14a9-4218-9b63-06271e6a28cb/original/logo-wev-sushi.jpg,Av Central Gonzalo Pérez Llona 419,True,"metropolitana de santiago, lunes, maipú, planes, segmentado",
banchile_b0b01c10-a8be-466a-9b54-bbc5f9336cae,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Saki,20,porcentaje,20%; dto.,"martes, jueves",,,31 de marzo de 2026,31 de marzo de 2026,descuentos-santiago,,"RM, Pedro de Valdivia 3601",0,0,"Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T12:28:56.122510,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/saki,https://assets.bancochile.cl/uploads/000/042/371/83febd8d-3559-471e-bd3f-23ffa86779bb/original/banner-saki_web.jpg,https://assets.bancochile.cl/uploads/000/058/190/0a3e7ead-1f7d-488a-bf05-a18eeeb1b6c7/original/logo-web-Saki.jpg,Santa Victoria 192,True,"descuentos-santiago, metropolitana de santiago, providencia, ñuñoa, martes, jueves, santiago, segmentado",
banchile_b61c16a9-8cf5-4872-bf7b-1830a9614ca1,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",MIRO,20,porcentaje,20%; dto.,martes,,,31 de marzo de 2026,31 de marzo de 2026,valparaíso,,"Región de Valparaíso, Región de Valparaíso",0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,True,2026-03-13T12:28:56.122549,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/miro,https://assets.bancochile.cl/uploads/000/042/810/e9ce42bf-8675-4ad9-badc-15cca6a1535c/original/logo-web-MIRO.jpg,https://assets.bancochile.cl/uploads/000/042/809/16e25584-1aa8-4bec-88fc-d3fa3cd8b5b2/original/logo-web-miro.jpg,13 NORTE #810,True,"valparaíso, martes, viña del mar, segmentado",
banchile_b9018472-087b-48bc-9bcf-130f4009d3cc,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Pistacho,20,porcentaje,20%; dto.,lunes,,,31 de mayo de 2026,31 de mayo de 2026,valparaíso,,Osorno,0,0,Promoción válida hasta el 31 de mayo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del ,False,False,2026-03-13T12:28:56.122581,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/pistacho-20dto,https://assets.bancochile.cl/uploads/000/075/258/5eb358fd-b2ad-42bf-8c5f-2996ce820362/original/banner-web-Pistacho.jpg,https://assets.bancochile.cl/uploads/000/075/257/60e5e147-37ad-4f2e-b3b8-32bc6f33a9bf/original/logo-web-Pistacho.jpg,Strip Center Portal Las Quemas local 15 y 16,True,"valparaíso, lunes, viña del mar, segmentado",
banchile_e8ae4606-fd36-4e6b-b3ac-f390cf060fc3,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Los Hornitos,30,porcentaje,30%; dto.,miercoles,,,31 de mayo de 2026,31 de mayo de 2026,santiago,,Región Metropolitana,0,0,"Promoción válida hasta el 31 de mayo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,True,2026-03-13T12:28:56.122615,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/los-hornitos,https://assets.bancochile.cl/uploads/000/042/663/7bd471d9-43db-4652-8e61-4900742be3da/original/banner-web-Los-Hornitos.jpg,https://assets.bancochile.cl/uploads/000/042/662/b3eff889-809d-420a-bc85-9579146ab3f5/original/logo-web-Los-Hornitos.jpg,"Ruta 68 Km 48,5",True,"miercoles, santiago, curacavi, segmentado",
banchile_f09b6aad-820a-4858-8da3-7bf9e2c44b7e,Banco de Chile,"visa-debito-bch, mastercard-credito-platinum, visa-credito-gold",LA FÁBRICA,20,porcentaje,20%; dto.,"lunes, martes",,,30 de junio de 2026,30 de junio de 2026,maule,,Maule,0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T12:28:56.122648,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-fabrica,https://assets.bancochile.cl/uploads/000/076/881/a8baca73-634d-44f7-b810-8e72c1d9bc8a/original/LA_FABRICA.jpg,https://assets.bancochile.cl/uploads/000/042/708/84a6fcd9-06d4-4bf3-a0ee-c604fe19deb4/original/logo-web-fabrica.jpg,2 Oriente 1254,True,"lunes, martes, maule, talca, planes",
banchile_0816b92d-11bf-48d1-a0dd-ac18f2f8ede0,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Restaurant Colo Colo,20,porcentaje,20%; dto.,"lunes, martes, jueves, miercoles",,,31 de marzo de 2026,31 de marzo de 2026,maule,,"Región de El Maule, Región de El Maule",0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122694,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/restaurant-colo-colo,https://assets.bancochile.cl/uploads/000/042/848/365950a1-dfec-4a30-b372-464f3de4277e/original/banner-web-Restaurant-Colo-Colo.jpg,https://assets.bancochile.cl/uploads/000/042/847/1344996d-802c-43fa-966b-f575d4045226/original/logo-web-Restaurant-Colo-Colo.jpg,Av. Chile #332,True,"lunes, martes, jueves, miercoles, maule, curicó, segmentado",
banchile_0a5726b7-c95e-4222-8430-7eccbc364659,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Don Talo,30,porcentaje,30%; dto,"martes, miercoles",,,30 de junio de 2026,30 de junio de 2026,biobío,,"Región del Biobío, Región del Biobío",0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122743,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/don-talo,https://assets.bancochile.cl/uploads/000/055/701/fb251d67-856f-45c4-b500-2020092dd8ea/original/banner-web-Don-Talo.jpg,https://assets.bancochile.cl/uploads/000/055/700/daf00dca-5ec0-4d7a-939a-bc28519dbb62/original/logo-web-Don-Talo.jpg,ING. PINTO LAGARRIGUE S/N KM.25 CAMINO A STA JUANA,True,"martes, miercoles, concepción, biobío, san pedro de la paz, segmentado",
banchile_0b2289d9-d36a-427f-b19e-192f69048b46,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",La Bonaerense,20,porcentaje,20%; dto.,todos,,,31 de marzo de 2026,31 de marzo de 2026,metropolitana de santiago,,Americo Vespucio 1737,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122775,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-bonaerense,https://assets.bancochile.cl/uploads/000/042/373/76298a18-b998-40f5-90a0-3cffc5cf808e/original/header-bonaerense.jpg,https://assets.bancochile.cl/uploads/000/058/185/d4d581ba-4cf7-4d6a-ba90-646357b0933a/original/logo-web-Bonaerense.jpg,Local TE 108,True,"metropolitana de santiago, huechuraba, segmentado",
banchile_0bc142a2-9eb8-4cd4-9fc4-52f746515f64,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",MY HERO,20,porcentaje,20%; dto.,"viernes, lunes, martes, jueves, miercoles",,,31 de marzo de 2026,31 de marzo de 2026,santiago,,Nueva Lyon 45,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122823,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/my-hero,https://assets.bancochile.cl/uploads/000/027/709/5823dbbe-dc85-4a53-8b1c-50525b5ee606/original/banner-web-MY-HERO.jpg,https://assets.bancochile.cl/uploads/000/027/708/d6cf787c-e080-4307-9bc4-ee52673f09ec/original/logo-web-MY-HERO.jpg,Local 18 GALERÍA 2 CARACOLES,True,"providencia, viernes, lunes, martes, jueves, miercoles, santiago, segmentado",
banchile_0e54421d-8046-41aa-9b95-9da4f7fcb567,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",Caipulli Riomar,20,porcentaje,20%; dto.,miercoles,,,30 de junio de 2026,30 de junio de 2026,los lagos,,Región de Los Lagos,0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del,False,False,2026-03-13T12:28:56.122856,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/caipulli-riomar,https://assets.bancochile.cl/uploads/000/057/725/9fb21f7a-996a-4e7d-9d9e-0158eb16a8a6/original/banner-web-Caipulli-Riomar.jpg,https://assets.bancochile.cl/uploads/000/057/724/0dc2964d-fa56-47d0-8312-cb17e7ea2ba6/original/logo-web-Caipulli-Riomar.jpg,W - 165 Caipulli Isla Chiloe Chile,True,"miercoles, los lagos, chiloe",
banchile_841a0176-5fdc-483f-9da7-0807a298d79e,Banco de Chile,"visa-cuenta-fan, visa-entel, visa-debito-bch",LA MURTA,20,porcentaje,20%; dto.,"viernes, domingo, sabado",,,31 de marzo de 2026,31 de marzo de 2026,metropolitana de santiago,,Región Metropolitana,0,0,Promoción válida hasta el 31 de marzo de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T12:28:56.122887,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-murta,https://assets.bancochile.cl/uploads/000/026/480/adda81bf-a979-492b-94db-e8a2939d298d/original/banner-web-LA-MURTA.jpg,https://assets.bancochile.cl/uploads/000/026/479/4db709a3-7c87-4aa5-bb32-02977d6b6279/original/logo-web-LA-MURTA.jpg,Holanda #222,True,"metropolitana de santiago, providencia, viernes, domingo, sabado, segmentado",
